"state" "County" "Margin2020" "votes" "counted"
"Massachusetts" "East Bridgewater" -2 8767 98
"Massachusetts" "Uxbridge" 3 8727 98
"Massachusetts" "Kingston" 9 8520 98
"Massachusetts" "Medway" 26 8416 98
"Massachusetts" "Lynnfield" 3 8345 98
"Massachusetts" "Webster" 0.08 8298 98
"Massachusetts" "Millbury" 6 8162 98
"Massachusetts" "Charlton" -5 8122 98
"Massachusetts" "Rehoboth" -5 7917 98
"Massachusetts" "Clinton" 23 7826 98
"Massachusetts" "Wrentham" 12 7807 98
"Massachusetts" "Oxford" -2 7574 98
"Massachusetts" "Tyngsborough" 9 7545 98
"Massachusetts" "Brewster" 35 7436 98
"Massachusetts" "Norwell" 19 7386 98
"Massachusetts" "Lakeville" -6 7323 98
"Massachusetts" "Nantucket" 46 7306 98
"Massachusetts" "Lunenburg" 15 7192 98
"Massachusetts" "Carver" -3 6961 98
"Massachusetts" "Norfolk" 22 6853 98
"Massachusetts" "Maynard" 48 6786 98
"Massachusetts" "Hanson" -1 6741 98
"Massachusetts" "Littleton" 37 6691 98
"Massachusetts" "Southborough" 42 6665 98
"Massachusetts" "Leicester" -0.7 6415 98
"Massachusetts" "Spencer" -5 6412 98
"Massachusetts" "Sutton" 0.16 6318 98
"Massachusetts" "Sturbridge" 15 6093 98
"Massachusetts" "Dudley" -7 6092 98
"Massachusetts" "Middleton" -3 5858 98
"Massachusetts" "Plainville" 12 5823 98
"Massachusetts" "Southwick" -15 5732 98
"Massachusetts" "Rutland" 3 5675 98
"Massachusetts" "Cohasset" 39 5669 98
"Massachusetts" "Millis" 27 5639 98
"Massachusetts" "Georgetown" 12 5585 98
"Massachusetts" "Salisbury" 4 5556 98
"Massachusetts" "Boxford" 15 5543 98
"Massachusetts" "Douglas" -9 5534 98
"Massachusetts" "Athol" 2 5502 98
"Massachusetts" "Sterling" 7 5451 98
"Massachusetts" "Upton" 22 5300 98
"Massachusetts" "Westminster" 4 5294 98
"Massachusetts" "Rockport" 48 5275 98
"Massachusetts" "Monson" -3 5175 98
"Massachusetts" "Winchendon" -7 5152 98
"Massachusetts" "Blackstone" -2 5135 98
"Massachusetts" "Chatham" 25 5075 98
"Massachusetts" "Newbury" 28 5025 98
"Massachusetts" "Hamilton" 38 4988 98
"Massachusetts" "Stow" 46 4964 98
"Massachusetts" "Ware" -1.8 4951 98
"Massachusetts" "Montague" 47 4898 98
"Massachusetts" "West Boylston" 19 4802 98
"Massachusetts" "Dighton" -7 4724 98
"Massachusetts" "Mattapoisett" 18 4697 98
"Massachusetts" "Ayer" 30 4625 98
"Massachusetts" "West Bridgewater" -1 4625 98
"Massachusetts" "Groveland" 10 4536 98
"Massachusetts" "Templeton" -5 4495 98
"Massachusetts" "Adams" 33 4441 98
"Massachusetts" "Merrimac" 19 4391 98
"Massachusetts" "Lancaster" 16 4354 98
"Massachusetts" "Lincoln" 66 4271 98
"Massachusetts" "Rowley" 6 4227 98
"Massachusetts" "Harvard" 51 4129 98
"Massachusetts" "Berkley" -12 4113 98
"Massachusetts" "Great Barrington" 66 4112 98
"Massachusetts" "Dover" 40 4023 98
"Massachusetts" "Granby" 6 3956 98
"Massachusetts" "Mendon" 7 3944 98
"Massachusetts" "Rochester" -6 3833 98
"Massachusetts" "Ashburnham" 9 3827 98
"Massachusetts" "Dalton" 43 3821 98
"Massachusetts" "Manchester" 44 3819 98
"Massachusetts" "Orange" 8 3800 98
"Massachusetts" "Hopedale" 24 3775 98
"Massachusetts" "Bolton" 37 3762 98
"Massachusetts" "Marion" 30 3696 98
"Massachusetts" "Carlisle" 55 3638 98
"Massachusetts" "Lee" 41 3489 98
"Massachusetts" "Boxborough" 51 3402 98
"Massachusetts" "Lenox" 62 3368 98
"Massachusetts" "Deerfield" 47 3350 98
"Massachusetts" "Hampden" -5 3339 98
"Massachusetts" "Boylston" 17 3304 98
"Massachusetts" "Barre" 0.38 3157 98
"Massachusetts" "Edgartown" 43 3101 98
"Massachusetts" "Sherborn" 57 2963 98
"Massachusetts" "Paxton" 12 2962 98
"Massachusetts" "Hubbardston" -1.8 2927 98
"Massachusetts" "Wenham" 38 2608 98
"Massachusetts" "Warren" -9 2599 98
"Massachusetts" "Princeton" 21 2575 98
"Massachusetts" "Wellfleet" 59 2516 98
"Massachusetts" "Essex" 34 2512 98
"Massachusetts" "West Brookfield" 0.43 2327 98
"Massachusetts" "Brimfield" -6 2314 98
"Massachusetts" "Hatfield" 39 2313 98
"Massachusetts" "Berlin" 25 2265 98
"Massachusetts" "Sheffield" 45 2162 98
"Massachusetts" "Brookfield" -5 2054 98
"Massachusetts" "Lanesborough" 33 1891 98
"Massachusetts" "Millville" -8 1848 98
"Massachusetts" "Truro" 59 1762 98
"Massachusetts" "Holland" -6 1545 98
"Massachusetts" "Hardwick" 1 1529 98
"Massachusetts" "Leverett" 74 1386 98
"Massachusetts" "Bernardston" 36 1375 98
"Massachusetts" "East Brookfield" -11 1365 98
"Massachusetts" "Oakham" -9 1257 98
"Massachusetts" "Ashfield" 67 1218 98
"Massachusetts" "Hinsdale" 30 1210 98
"Massachusetts" "Becket" 29 1195 98
"Massachusetts" "Buckland" 52 1191 98
"Massachusetts" "Whately" 37 1107 98
"Massachusetts" "Phillipston" -13 1094 98
"Massachusetts" "Otis" 11 1014 98
"Massachusetts" "Colrain" 36 1007 98
"Massachusetts" "Clarksburg" 19 990 98
"Massachusetts" "Egremont" 63 973 98
"Massachusetts" "Erving" 21 929 98
"Massachusetts" "Chilmark" 74 921 98
"Massachusetts" "Russell" -16 919 98
"Massachusetts" "Worthington" 34 870 98
"Massachusetts" "Chesterfield" 27 822 98
"Massachusetts" "Royalston" 6 787 98
"Massachusetts" "Blandford" -19 775 98
"Massachusetts" "Chester" -14 744 98
"Massachusetts" "New Braintree" -3 671 98
"Massachusetts" "Monterey" 64 592 98
"Massachusetts" "Windsor" 29 579 98
"Massachusetts" "Warwick" 35 523 98
"Massachusetts" "Hancock" 10 478 98
"Massachusetts" "Plainfield" 45 443 98
"Massachusetts" "Aquinnah" 78 355 98
"Massachusetts" "Washington" 38 353 98
"Massachusetts" "Middlefield" 22 334 98
"Massachusetts" "Tolland" -15 328 98
"Massachusetts" "Alford" 68 325 98
"Massachusetts" "Rowe" 15 267 98
"Massachusetts" "Hawley" 37 231 98
"Massachusetts" "Mount Washington" 69 125 98
"Michigan" "Wayne" 38 872469 98
"Michigan" "Oakland" 14 770351 98
"Michigan" "Macomb" -8 494256 98
"Michigan" "Kent" 6 361048 98
"Michigan" "Genesee" 9 221360 98
"Michigan" "Washtenaw" 47 216418 98
"Michigan" "Ottawa" -21 168713 98
"Michigan" "Ingham" 32 144550 98
"Michigan" "Kalamazoo" 19 143414 98
"Michigan" "Livingston" -23 127197 98
"Michigan" "Saginaw" 0.29 103349 98
"Michigan" "Muskegon" 0.55 92444 98
"Michigan" "St. Clair" -30 92064 98
"Michigan" "Monroe" -23 87148 98
"Michigan" "Berrien" -7 82391 98
"Michigan" "Jackson" -19 80861 98
"Michigan" "Allegan" -25 67094 98
"Michigan" "Calhoun" -11 66281 98
"Michigan" "Eaton" -0.78 64327 98
"Michigan" "Bay" -12 60255 98
"Michigan" "Grand Traverse" -3 60236 98
"Michigan" "Lenawee" -20 53375 98
"Michigan" "Lapeer" -36 52650 98
"Michigan" "Midland" -15 49088 98
"Michigan" "Clinton" -7 47927 98
"Michigan" "Shiawassee" -20 39224 98
"Michigan" "Van Buren" -12 39066 98
"Michigan" "Marquette" 11 37462 98
"Michigan" "Barry" -33 35905 98
"Michigan" "Ionia" -30 32209 98
"Michigan" "Montcalm" -38 32100 98
"Michigan" "Tuscola" -39 29445 98
"Michigan" "Isabella" -3 29421 98
"Michigan" "St. Joseph" -32 27936 98
"Michigan" "Newaygo" -40 27161 98
"Michigan" "Cass" -29 26216 98
"Michigan" "Hillsdale" -48 23302 98
"Michigan" "Sanilac" -46 22446 98
"Michigan" "Emmet" -11 22177 98
"Michigan" "Delta" -26 21151 98
"Michigan" "Mecosta" -28 21049 98
"Michigan" "Branch" -38 20536 98
"Michigan" "Gratiot" -28 19127 98
"Michigan" "Houghton" -14 18501 98
"Michigan" "Huron" -39 18437 98
"Michigan" "Wexford" -34 18265 98
"Michigan" "Chippewa" -23 17642 98
"Michigan" "Mason" -20 17254 98
"Michigan" "Charlevoix" -17 17000 98
"Michigan" "Alpena" -28 16969 98
"Michigan" "Leelanau" 5 16900 98
"Michigan" "Clare" -35 16281 98
"Michigan" "Antrim" -24 15949 98
"Michigan" "Cheboygan" -30 15868 98
"Michigan" "Iosco" -29 15363 98
"Michigan" "Roscommon" -30 15018 98
"Michigan" "Otsego" -34 14757 98
"Michigan" "Manistee" -15 14655 98
"Michigan" "Gladwin" -37 14603 98
"Michigan" "Dickinson" -33 14589 98
"Michigan" "Oceana" -28 14062 98
"Michigan" "Menominee" -30 12607 98
"Michigan" "Osceola" -46 12329 98
"Michigan" "Benzie" -9 12262 98
"Michigan" "Ogemaw" -40 11907 98
"Michigan" "Kalkaska" -42 10631 98
"Michigan" "Arenac" -36 8831 98
"Michigan" "Missaukee" -53 8755 98
"Michigan" "Presque Isle" -29 8344 98
"Michigan" "Gogebic" -12 8266 98
"Michigan" "Crawford" -31 7861 98
"Michigan" "Alcona" -38 7064 98
"Michigan" "Mackinac" -24 7015 98
"Michigan" "Iron" -25 6789 98
"Michigan" "Lake" -26 6323 98
"Michigan" "Montmorency" -43 5859 98
"Michigan" "Alger" -19 5128 98
"Michigan" "Oscoda" -44 4874 98
"Michigan" "Schoolcraft" -32 4745 98
"Michigan" "Baraga" -26 4038 98
"Michigan" "Ontonagon" -25 3804 98
"Michigan" "Luce" -42 3001 98
"Michigan" "Keweenaw" -12 1557 98
"Minnesota" "Winona" 0.39 27173 86
"Minnesota" "St. Louis" 16 119531 90
"Minnesota" "Nicollet" 3 19125 90
"Minnesota" "Blue Earth" 4 36051 91
"Minnesota" "Lake" 4 7202 91
"Minnesota" "Ramsey" 45 295977 92
"Minnesota" "Stearns" -22 84835 92
"Minnesota" "Lincoln" -38 3115 93
"Minnesota" "Freeborn" -16 16818 94
"Minnesota" "Martin" -38 11009 94
"Minnesota" "Traverse" -27 1864 94
"Minnesota" "Rice" -0.17 35686 95
"Minnesota" "Clay" 4 32239 95
"Minnesota" "Beltrami" -3 24189 95
"Minnesota" "Steele" -22 21128 95
"Minnesota" "Mower" -6 19345 95
"Minnesota" "Cottonwood" -38 6107 95
"Minnesota" "Watonwan" -21 5201 95
"Minnesota" "Swift" -30 5193 95
"Minnesota" "Lac Qui Parle" -27 4040 95
"Minnesota" "Hennepin" 43 755969 96
"Minnesota" "Goodhue" -15 28636 96
"Minnesota" "Douglas" -33 24165 96
"Minnesota" "Polk" -28 15594 96
"Minnesota" "Faribault" -34 7914 96
"Minnesota" "Jackson" -38 5819 96
"Minnesota" "Yellow Medicine" -37 5528 96
"Minnesota" "Murray" -39 4896 96
"Minnesota" "Otter Tail" -33 36399 97
"Minnesota" "Kandiyohi" -26 23367 97
"Minnesota" "Hubbard" -29 12965 97
"Minnesota" "Wilkin" -38 3430 97
"Minnesota" "Dakota" 14 262259 98
"Minnesota" "Olmsted" 11 91385 98
"Minnesota" "Houston" -13 11440 98
"Minnesota" "Grant" -27 3654 98
"Minnesota" "Norman" -16 3441 98
"Minnesota" "Anoka" -1.9 211132 98
"Minnesota" "Washington" 9 166786 98
"Minnesota" "Scott" -7 87965 98
"Minnesota" "Wright" -29 82426 98
"Minnesota" "Carver" -5 66361 98
"Minnesota" "Sherburne" -33 55612 98
"Minnesota" "Crow Wing" -30 40173 98
"Minnesota" "Chisago" -29 34570 98
"Minnesota" "Itasca" -17 26561 98
"Minnesota" "Isanti" -39 24235 98
"Minnesota" "Benton" -32 22260 98
"Minnesota" "McLeod" -36 20933 98
"Minnesota" "Carlton" 1.5 20369 98
"Minnesota" "Morrison" -53 19558 98
"Minnesota" "Becker" -30 19401 98
"Minnesota" "Cass" -29 18289 98
"Minnesota" "Le Sueur" -30 16818 98
"Minnesota" "Pine" -30 16001 98
"Minnesota" "Mille Lacs" -38 14689 98
"Minnesota" "Brown" -33 14635 98
"Minnesota" "Meeker" -41 13529 98
"Minnesota" "Todd" -49 13257 98
"Minnesota" "Wabasha" -26 13123 98
"Minnesota" "Lyon" -26 12893 98
"Minnesota" "Dodge" -30 12187 98
"Minnesota" "Fillmore" -23 12141 98
"Minnesota" "Waseca" -30 10389 98
"Minnesota" "Aitkin" -26 10025 98
"Minnesota" "Kanabec" -38 9242 98
"Minnesota" "Nobles" -31 8715 98
"Minnesota" "Sibley" -41 8452 98
"Minnesota" "Roseau" -46 8421 98
"Minnesota" "Redwood" -41 8284 98
"Minnesota" "Renville" -37 8128 98
"Minnesota" "Wadena" -46 7677 98
"Minnesota" "Pennington" -27 7277 98
"Minnesota" "Pope" -28 7022 98
"Minnesota" "Koochiching" -21 6922 98
"Minnesota" "Chippewa" -31 6611 98
"Minnesota" "Rock" -39 5240 98
"Minnesota" "Marshall" -47 5113 98
"Minnesota" "Stevens" -22 5085 98
"Minnesota" "Pipestone" -45 4940 98
"Minnesota" "Clearwater" -45 4708 98
"Minnesota" "Cook" 34 3806 98
"Minnesota" "Big Stone" -27 2974 98
"Minnesota" "Kittson" -20 2639 98
"Minnesota" "Lake of the Woods" -43 2408 98
"Minnesota" "Mahnomen" -1.3 2304 98
"Minnesota" "Red Lake" -35 2196 98
"Mississippi" "Hinds" 48 100191 86
"Mississippi" "Lee" -32 37003 95
"Mississippi" "Walthall" -19 7122 96
"Mississippi" "Carroll" -38 5705 97
"Mississippi" "Grenada" -12 10919 98
"Mississippi" "DeSoto" -24 76248 98
"Mississippi" "Harrison" -25 75865 98
"Mississippi" "Rankin" -45 70655 98
"Mississippi" "Madison" -12 56335 98
"Mississippi" "Jackson" -35 54623 98
"Mississippi" "Forrest" -11 31725 98
"Mississippi" "Lauderdale" -16 31266 98
"Mississippi" "Jones" -42 30091 98
"Mississippi" "Lamar" -47 28526 98
"Mississippi" "Lowndes" -3 27273 98
"Mississippi" "Pearl River" -64 24056 98
"Mississippi" "Lafayette" -12 23481 98
"Mississippi" "Warren" 0.37 21056 98
"Mississippi" "Hancock" -55 20957 98
"Mississippi" "Oktibbeha" 7 19812 98
"Mississippi" "Washington" 40 18025 98
"Mississippi" "Pike" 0.96 17360 98
"Mississippi" "Monroe" -31 17279 98
"Mississippi" "Lincoln" -39 16818 98
"Mississippi" "Marshall" 3 15830 98
"Mississippi" "Alcorn" -63 15811 98
"Mississippi" "Panola" -4 15635 98
"Mississippi" "Pontotoc" -62 14377 98
"Mississippi" "Adams" 16 13759 98
"Mississippi" "Bolivar" 31 13755 98
"Mississippi" "Tate" -35 13101 98
"Mississippi" "Copiah" 1.7 12897 98
"Mississippi" "Union" -65 12683 98
"Mississippi" "Marion" -37 12194 98
"Mississippi" "Simpson" -30 11820 98
"Mississippi" "Neshoba" -43 11720 98
"Mississippi" "George" -77 11064 98
"Mississippi" "Leflore" 41 10893 98
"Mississippi" "Itawamba" -76 10826 98
"Mississippi" "Scott" -18 10744 98
"Mississippi" "Prentiss" -58 10588 98
"Mississippi" "Yazoo" 6 10441 98
"Mississippi" "Clay" 16 10206 98
"Mississippi" "Newton" -38 10189 98
"Mississippi" "Tippah" -61 10102 98
"Mississippi" "Wayne" -27 10065 98
"Mississippi" "Sunflower" 41 9683 98
"Mississippi" "Covington" -26 9371 98
"Mississippi" "Winston" -12 9244 98
"Mississippi" "Leake" -14 9204 98
"Mississippi" "Tishomingo" -75 9147 98
"Mississippi" "Attala" -19 8832 98
"Mississippi" "Jasper" 0.45 8742 98
"Mississippi" "Coahoma" 43 8642 98
"Mississippi" "Clarke" -31 8347 98
"Mississippi" "Smith" -56 8327 98
"Mississippi" "Chickasaw" -4 8148 98
"Mississippi" "Holmes" 64 8115 98
"Mississippi" "Stone" -53 7878 98
"Mississippi" "Amite" -26 7207 98
"Mississippi" "Lawrence" -31 6617 98
"Mississippi" "Calhoun" -41 6595 98
"Mississippi" "Yalobusha" -14 6538 98
"Mississippi" "Jeff Davis" 17 6213 98
"Mississippi" "Perry" -53 5922 98
"Mississippi" "Greene" -66 5816 98
"Mississippi" "Tallahatchie" 11 5691 98
"Mississippi" "Webster" -60 5402 98
"Mississippi" "Noxubee" 52 5341 98
"Mississippi" "Montgomery" -16 5078 98
"Mississippi" "Kemper" 23 4732 98
"Mississippi" "Franklin" -32 4464 98
"Mississippi" "Claiborne" 71 4453 98
"Mississippi" "Benton" -21 4292 98
"Mississippi" "Choctaw" -43 4225 98
"Mississippi" "Humphreys" 45 4189 98
"Mississippi" "Wilkinson" 35 4130 98
"Mississippi" "Jefferson" 71 3911 98
"Mississippi" "Tunica" 46 3565 98
"Mississippi" "Quitman" 35 3229 98
"Mississippi" "Sharkey" 36 2183 98
"Mississippi" "Issaquena" 7 676 98
"Missouri" "Pemiscot" -45 5727 86
"Missouri" "Sullivan" -61 2471 91
"Missouri" "St. Louis County" 24 536446 92
"Missouri" "Dunklin" -57 10419 93
"Missouri" "New Madrid" -51 7248 94
"Missouri" "Buchanan" -25 36713 95
"Missouri" "Holt" -70 2344 95
"Missouri" "Cole" -34 39486 96
"Missouri" "Stoddard" -72 13410 96
"Missouri" "St. Clair" -59 4972 96
"Missouri" "Grundy" -63 4437 96
"Missouri" "Shannon" -63 3908 96
"Missouri" "Putnam" -69 2361 96
"Missouri" "Jackson" 22 334055 97
"Missouri" "Phelps" -40 19495 97
"Missouri" "Nodaway" -41 9874 97
"Missouri" "Wayne" -70 5874 97
"Missouri" "Linn" -54 5700 97
"Missouri" "Oregon" -64 4742 97
"Missouri" "Mercer" -74 1779 97
"Missouri" "Pulaski" -46 14405 98
"Missouri" "Reynolds" -67 3298 98
"Missouri" "St. Charles" -17 222175 98
"Missouri" "Greene" -20 142272 98
"Missouri" "St. Louis City" 66 134372 98
"Missouri" "Clay" -4 126618 98
"Missouri" "Jefferson" -34 116629 98
"Missouri" "Boone" 13 91326 98
"Missouri" "Platte" -1.9 58523 98
"Missouri" "Cass" -32 57524 98
"Missouri" "Franklin" -44 53750 98
"Missouri" "Jasper" -46 52515 98
"Missouri" "Christian" -51 46904 98
"Missouri" "Cape Girardeau" -45 40252 98
"Missouri" "Lincoln" -53 28814 98
"Missouri" "Newton" -57 28396 98
"Missouri" "St. Francois" -48 27996 98
"Missouri" "Taney" -58 26240 98
"Missouri" "Camden" -53 24774 98
"Missouri" "Johnson" -37 23134 98
"Missouri" "Callaway" -42 21178 98
"Missouri" "Pettis" -48 19069 98
"Missouri" "Webster" -60 18776 98
"Missouri" "Howell" -64 18637 98
"Missouri" "Stone" -61 18520 98
"Missouri" "Warren" -46 18373 98
"Missouri" "Butler" -62 18165 98
"Missouri" "Lawrence" -63 17930 98
"Missouri" "Scott" -56 17748 98
"Missouri" "Lafayette" -46 17083 98
"Missouri" "LaClede" -65 16819 98
"Missouri" "Barry" -61 15598 98
"Missouri" "Polk" -60 15059 98
"Missouri" "Marion" -50 13370 98
"Missouri" "Miller" -66 12379 98
"Missouri" "Ray" -45 11654 98
"Missouri" "Texas" -68 11332 98
"Missouri" "Crawford" -60 10973 98
"Missouri" "Clinton" -45 10894 98
"Missouri" "Henry" -50 10776 98
"Missouri" "Randolph" -52 10742 98
"Missouri" "Audrain" -47 10660 98
"Missouri" "Benton" -57 10478 98
"Missouri" "Adair" -26 10337 98
"Missouri" "Washington" -63 9971 98
"Missouri" "Andrew" -50 9775 98
"Missouri" "Saline" -37 9528 98
"Missouri" "Ste. Genevieve" -41 9495 98
"Missouri" "Morgan" -58 9484 98
"Missouri" "Perry" -63 9429 98
"Missouri" "Vernon" -57 9164 98
"Missouri" "McDonald" -67 9050 98
"Missouri" "Wright" -72 8737 98
"Missouri" "Cooper" -46 8710 98
"Missouri" "Bates" -58 8435 98
"Missouri" "Dallas" -65 8122 98
"Missouri" "Gasconade" -58 7934 98
"Missouri" "Macon" -56 7834 98
"Missouri" "Pike" -54 7686 98
"Missouri" "Osage" -71 7449 98
"Missouri" "Moniteau" -62 7150 98
"Missouri" "Dent" -69 7142 98
"Missouri" "Cedar" -66 7039 98
"Missouri" "Douglas" -70 6994 98
"Missouri" "Livingston" -57 6755 98
"Missouri" "Barton" -71 6077 98
"Missouri" "Bollinger" -74 5981 98
"Missouri" "Montgomery" -56 5770 98
"Missouri" "Ripley" -70 5743 98
"Missouri" "Madison" -63 5671 98
"Missouri" "Ralls" -56 5662 98
"Missouri" "Howard" -42 5089 98
"Missouri" "Hickory" -57 5080 98
"Missouri" "Ozark" -68 4870 98
"Missouri" "DeKalb" -60 4842 98
"Missouri" "Maries" -64 4774 98
"Missouri" "Mississippi" -50 4756 98
"Missouri" "Caldwell" -60 4696 98
"Missouri" "Lewis" -56 4607 98
"Missouri" "Iron" -58 4592 98
"Missouri" "Carroll" -64 4531 98
"Missouri" "Monroe" -57 4467 98
"Missouri" "Dade" -67 4123 98
"Missouri" "Chariton" -54 4074 98
"Missouri" "Daviess" -60 3884 98
"Missouri" "Harrison" -68 3825 98
"Missouri" "Clark" -59 3394 98
"Missouri" "Shelby" -63 3355 98
"Missouri" "Gentry" -61 3239 98
"Missouri" "Carter" -70 2906 98
"Missouri" "Atchison" -58 2814 98
"Missouri" "Schuyler" -61 2005 98
"Missouri" "Scotland" -59 1985 98
"Missouri" "Knox" -62 1856 98
"Missouri" "Worth" -60 1107 98
"Montana" "Daniels" -60 1014 98
"Montana" "Yellowstone" -24 83821 98
"Montana" "Missoula" 24 71986 98
"Montana" "Gallatin" 7 71507 98
"Montana" "Flathead" -30 60258 98
"Montana" "Lewis and Clark" -4 42485 98
"Montana" "Cascade" -20 39885 98
"Montana" "Ravalli" -36 28507 98
"Montana" "Silver Bow" 14 18827 98
"Montana" "Lake" -14 16626 98
"Montana" "Lincoln" -50 11747 98
"Montana" "Park" -6 11618 98
"Montana" "Jefferson" -33 8191 98
"Montana" "Sanders" -50 7652 98
"Montana" "Hill" -14 7182 98
"Montana" "Carbon" -29 7101 98
"Montana" "Fergus" -52 6531 98
"Montana" "Madison" -40 6113 98
"Montana" "Custer" -46 5883 98
"Montana" "Richland" -68 5798 98
"Montana" "Stillwater" -58 5741 98
"Montana" "Beaverhead" -41 5661 98
"Montana" "Glacier" 31 5639 98
"Montana" "Deer Lodge" 8 4891 98
"Montana" "Dawson" -58 4837 98
"Montana" "Big Horn" 6 4784 98
"Montana" "Valley" -49 4272 98
"Montana" "Broadwater" -57 4097 98
"Montana" "Roosevelt" -2 4028 98
"Montana" "Rosebud" -34 3784 98
"Montana" "Teton" -43 3695 98
"Montana" "Powell" -50 3195 98
"Montana" "Blaine" 4 3117 98
"Montana" "Pondera" -38 2995 98
"Montana" "Chouteau" -30 2974 98
"Montana" "Musselshell" -70 2881 98
"Montana" "Mineral" -45 2563 98
"Montana" "Sweet Grass" -53 2446 98
"Montana" "Phillips" -64 2386 98
"Montana" "Toole" -53 2123 98
"Montana" "Granite" -37 2102 98
"Montana" "Sheridan" -41 2030 98
"Montana" "Fallon" -76 1575 98
"Montana" "Judith Basin" -57 1344 98
"Montana" "Powder River" -72 1136 98
"Montana" "McCone" -71 1128 98
"Montana" "Meagher" -52 1110 98
"Montana" "Liberty" -53 1083 98
"Montana" "Wheatland" -56 1068 98
"Montana" "Carter" -81 864 98
"Montana" "Garfield" -89 813 98
"Montana" "Prairie" -64 744 98
"Montana" "Wibaux" -73 598 98
"Montana" "Golden Valley" -67 503 98
"Montana" "Treasure" -64 460 98
"Montana" "Petroleum" -74 351 98
"Nebraska" "Hitchcock" -74 1469 88
"Nebraska" "Sioux" -78 729 88
"Nebraska" "Hayes" -86 534 88
"Nebraska" "Boyd" -76 1153 89
"Nebraska" "Logan" -82 450 89
"Nebraska" "Grant" -88 402 89
"Nebraska" "Blaine" -77 317 89
"Nebraska" "Cheyenne" -62 4765 90
"Nebraska" "Banner" -78 410 90
"Nebraska" "Sheridan" -73 2672 91
"Nebraska" "Deuel" -71 1032 91
"Nebraska" "Dundy" -78 999 91
"Nebraska" "Keya Paha" -81 529 91
"Nebraska" "Franklin" -67 1724 92
"Nebraska" "Cherry" -76 3265 93
"Nebraska" "Nuckolls" -63 2303 93
"Nebraska" "Thomas" -78 427 93
"Nebraska" "Arthur" -84 284 93
"Nebraska" "Red Willow" -68 5452 94
"Nebraska" "Box Butte" -57 5181 94
"Nebraska" "Burt" -41 3731 94
"Nebraska" "Thurston" -2 2325 94
"Nebraska" "Chase" -76 1993 94
"Nebraska" "Harlan" -69 1928 94
"Nebraska" "Brown" -76 1679 94
"Nebraska" "Rock" -78 841 94
"Nebraska" "Lincoln" -55 17107 95
"Nebraska" "Dawson" -44 9178 95
"Nebraska" "Custer" -72 5993 95
"Nebraska" "Phelps" -68 5009 95
"Nebraska" "Jefferson" -43 3716 95
"Nebraska" "Nemaha" -44 3423 95
"Nebraska" "Fillmore" -53 3134 95
"Nebraska" "Valley" -64 2340 95
"Nebraska" "Johnson" -39 2229 95
"Nebraska" "Perkins" -73 1544 95
"Nebraska" "Pawnee" -52 1429 95
"Nebraska" "Greeley" -63 1258 95
"Nebraska" "Hooker" -72 442 95
"Nebraska" "Scotts Bluff" -44 15469 96
"Nebraska" "Adams" -40 14602 96
"Nebraska" "Keith" -64 4364 96
"Nebraska" "Webster" -63 1876 96
"Nebraska" "Sherman" -58 1698 96
"Nebraska" "Wheeler" -75 502 96
"Nebraska" "Dodge" -32 16876 97
"Nebraska" "Platte" -57 15673 97
"Nebraska" "Dakota" -17 6794 97
"Nebraska" "Holt" -74 5537 97
"Nebraska" "Richardson" -50 4126 97
"Nebraska" "Antelope" -74 3583 97
"Nebraska" "Frontier" -72 1440 97
"Nebraska" "Gage" -37 11068 98
"Nebraska" "Cuming" -59 4451 98
"Nebraska" "Kearney" -59 3604 98
"Nebraska" "Garden" -72 1195 98
"Nebraska" "Garfield" -74 1075 98
"Nebraska" "Douglas" 11 274951 98
"Nebraska" "Lancaster" 8 156091 98
"Nebraska" "Sarpy" -11 96193 98
"Nebraska" "Hall" -35 24374 98
"Nebraska" "Buffalo" -44 23589 98
"Nebraska" "Madison" -54 15765 98
"Nebraska" "Cass" -35 15284 98
"Nebraska" "Saunders" -45 12735 98
"Nebraska" "Washington" -41 12413 98
"Nebraska" "Seward" -44 9142 98
"Nebraska" "Otoe" -38 8315 98
"Nebraska" "York" -52 7143 98
"Nebraska" "Saline" -29 5770 98
"Nebraska" "Hamilton" -58 5533 98
"Nebraska" "Cedar" -69 4996 98
"Nebraska" "Knox" -60 4697 98
"Nebraska" "Butler" -59 4498 98
"Nebraska" "Merrick" -62 4282 98
"Nebraska" "Wayne" -48 4200 98
"Nebraska" "Dawes" -45 4121 98
"Nebraska" "Pierce" -74 4006 98
"Nebraska" "Colfax" -43 3726 98
"Nebraska" "Clay" -62 3558 98
"Nebraska" "Howard" -61 3501 98
"Nebraska" "Boone" -67 3217 98
"Nebraska" "Stanton" -64 3165 98
"Nebraska" "Dixon" -55 3083 98
"Nebraska" "Thayer" -57 2980 98
"Nebraska" "Polk" -61 2879 98
"Nebraska" "Furnas" -68 2601 98
"Nebraska" "Morrill" -68 2558 98
"Nebraska" "Kimball" -69 1874 98
"Nebraska" "Nance" -59 1828 98
"Nebraska" "Gosper" -61 1118 98
"Nebraska" "Loup" -65 454 98
"Nebraska" "McPherson" -85 302 98
"Nevada" "Clark" 9 972510 98
"Nevada" "Washoe" 5 252142 98
"Nevada" "Douglas" -29 34125 98
"Nevada" "Lyon" -41 30238 98
"Nevada" "Carson City" -11 29739 98
"Nevada" "Nye" -40 25378 98
"Nevada" "Elko" -55 21967 98
"Nevada" "Churchill" -49 12890 98
